#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
TISSUES	BTO:0001491	Viscus	59	5020	0.5	1.79e-20	9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	SF3A1,OGDH,SERPINE1,FIS1,CTSD,LRP1,PHPT1,RPS16,TRIM28,RBM25,MARS,RPL8,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,MDH2,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,APOA2,COPA,TPM3,S100A4,SNX27,CMPK1,AK1,RPL10A,RPL11,BAG6,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,KLC1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
TISSUES	BTO:0001488	Endocrine gland	62	6036	0.45	1.79e-19	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,CTSD,LRP1,PHPT1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ACAA2,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,APOA2,COPA,TPM3,S100A4,CMPK1,AK1,RPL10A,RPL11,BAG6,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,KLC1,CRIP2,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,PDLIM5
TISSUES	BTO:0000522	Gland	63	6602	0.41	1.92e-18	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,CTSD,LRP1,PHPT1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,APOA2,COPA,TPM3,S100A4,CMPK1,AK1,RPL10A,RPL11,BAG6,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,KLC1,CRIP2,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,PDLIM5
TISSUES	BTO:0003091	Urogenital system	55	6716	0.35	1.28e-10	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,NUFIP2,CTSD,LRP1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,PTX3,PRDX3,RAB1B,GLS,TALDO1,SRSF7,MDH2,CAPRIN1,CTNNB1,RPS26,STOML2,XRCC6,MAP4,CALD1,COPA,TPM3,S100A4,SNX27,PFDN4,RPL10A,RPL11,BAG6,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,KLC1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
TISSUES	BTO:0000081	Reproductive system	52	6107	0.36	3.24e-10	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,NUFIP2,CTSD,LRP1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,NONO,ATP6V1B2,PTX3,PRDX3,RAB1B,GLS,TALDO1,SRSF7,MDH2,CAPRIN1,CTNNB1,RPS26,STOML2,XRCC6,MAP4,CALD1,COPA,TPM3,S100A4,SNX27,PFDN4,RPL10A,RPL11,BAG6,CKAP4,TMSB4X,XRCC5,NUCB1,SEPT9,GPX1,KLC1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
TISSUES	BTO:0000082	Male reproductive system	35	2671	0.55	3.32e-10	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000325905,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360473,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000391249,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134	PSMD8,SF3A1,OGDH,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,NONO,PTX3,PRDX3,SRSF7,CAPRIN1,CTNNB1,RPS26,XRCC6,CALD1,COPA,TPM3,S100A4,PFDN4,RPL10A,RPL11,BAG6,TMSB4X,XRCC5,NUCB1,SEPT9,KLC1,RPL30,TAGLN,SOD2,PRKCSH
TISSUES	BTO:0000083	Female reproductive system	50	5799	0.37	8.77e-10	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000298510,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,NUFIP2,CTSD,LRP1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,NONO,ATP6V1B2,PRDX3,RAB1B,GLS,TALDO1,SRSF7,MDH2,CAPRIN1,CTNNB1,RPS26,STOML2,XRCC6,MAP4,CALD1,COPA,TPM3,S100A4,SNX27,RPL10A,RPL11,BAG6,CKAP4,TMSB4X,XRCC5,NUCB1,SEPT9,GPX1,KLC1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
TISSUES	BTO:0001485	Muscular system	23	1121	0.75	1.53e-09	9606.ENSP00000215071,9606.ENSP00000222673,9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000356969,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000432282,9606.ENSP00000480359	PSMD8,OGDH,RPS16,MARS,RPL8,NONO,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,STOML2,SFPQ,MAP4,CALD1,APOA2,TPM3,S100A4,CMPK1,AK1,RPL10A,TAGLN,PDLIM5
TISSUES	BTO:0003099	Internal female genital organ	33	2593	0.54	3.49e-09	9606.ENSP00000215793,9606.ENSP00000223095,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000310226,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466897,9606.ENSP00000480359	SF3A1,SERPINE1,NUFIP2,CTSD,LRP1,RPS16,TRIM28,RBM25,RPL8,NONO,PRDX3,RAB1B,TALDO1,SRSF7,CTNNB1,RPS26,XRCC6,CALD1,COPA,TPM3,S100A4,RPL10A,BAG6,CKAP4,XRCC5,NUCB1,GPX1,KLC1,RPL30,TAGLN,SOD2,CIRBP,PDLIM5
TISSUES	BTO:0000203	Respiratory system	25	1436	0.67	4.00e-09	9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000344456,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000363018,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000426119,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897	OGDH,SERPINE1,CTSD,RPS16,RPL8,NONO,ACAA2,PRDX3,TALDO1,MDH2,CTNNB1,STOML2,XRCC6,CALD1,TPM3,RPL10A,CKAP4,TMSB4X,XRCC5,NUCB1,CRIP2,TAGLN,SOD2,PRKCSH,CIRBP
TISSUES	BTO:0000080	Male reproductive gland	32	2505	0.54	6.03e-09	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000325905,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000391249,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134	PSMD8,SF3A1,OGDH,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,NONO,PRDX3,SRSF7,CAPRIN1,CTNNB1,RPS26,XRCC6,CALD1,COPA,TPM3,S100A4,RPL10A,RPL11,BAG6,TMSB4X,XRCC5,NUCB1,SEPT9,RPL30,TAGLN,SOD2,PRKCSH
TISSUES	BTO:0000887	Muscle	21	985	0.76	6.03e-09	9606.ENSP00000215071,9606.ENSP00000222673,9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000356969,9606.ENSP00000357516,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000432282,9606.ENSP00000480359	PSMD8,OGDH,RPS16,MARS,RPL8,NONO,PRDX3,SYNPO2,YWHAG,MYL1,STOML2,SFPQ,MAP4,CALD1,APOA2,TPM3,CMPK1,AK1,RPL10A,TAGLN,PDLIM5
TISSUES	BTO:0000088	Cardiovascular system	21	1005	0.75	7.54e-09	9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000306330,9606.ENSP00000327070,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000426119,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000480359	OGDH,SERPINE1,NONO,ACAA2,PTX3,YWHAG,MDH2,STOML2,XRCC6,MAP4,CALD1,TPM3,S100A4,AK1,RPL10A,TMSB4X,XRCC5,CRIP2,TAGLN,SOD2,PDLIM5
TISSUES	BTO:0001129	Prostate gland	15	446	0.96	1.17e-08	9606.ENSP00000251453,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000325905,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000370010,9606.ENSP00000385923,9606.ENSP00000428085,9606.ENSP00000432282	RPS16,RBM25,RPL8,NONO,SRSF7,RPS26,XRCC6,TPM3,S100A4,RPL10A,RPL11,TMSB4X,NUCB1,RPL30,TAGLN
TISSUES	BTO:0000089	Blood	26	1675	0.63	1.20e-08	9606.ENSP00000215793,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000385923,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000466134,9606.ENSP00000480359	SF3A1,CTSD,LRP1,RPS16,TRIM28,RBM25,MARS,RPL8,ATP6V1A,NONO,PRDX3,YWHAG,SFPQ,XRCC6,MAP4,TPM3,S100A4,RPL10A,RPL11,BAG6,TMSB4X,NUCB1,RPL30,TAGLN,PRKCSH,PDLIM5
TISSUES	BTO:0001489	Whole body	69	12619	0.17	2.33e-08	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,PHPT1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,APOA2,COPA,TPM3,S100A4,SNX27,PFDN4,CMPK1,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,KLC1,CRIP2,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
TISSUES	BTO:0000142	Brain	46	5462	0.36	2.49e-08	9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357836,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000391249,9606.ENSP00000414982,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897	SF3A1,OGDH,NUFIP2,CTSD,LRP1,PHPT1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,PRDX3,YWHAG,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,COPA,TPM3,SNX27,CMPK1,RPL10A,RPL11,TMSB4X,XRCC5,NUCB1,SEPT9,KLC1,SOD2,PRKCSH,CIRBP
TISSUES	BTO:0000570	Hematopoietic system	31	2543	0.52	3.28e-08	9606.ENSP00000215793,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000335304,9606.ENSP00000348849,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000356969,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000385923,9606.ENSP00000391249,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480359	SF3A1,CTSD,LRP1,RPS16,TRIM28,RBM25,MARS,RPL8,ATP6V1A,NONO,PRDX3,YWHAG,DLST,RPS26,SFPQ,XRCC6,MAP4,APOA2,TPM3,S100A4,RPL10A,RPL11,BAG6,TMSB4X,NUCB1,SEPT9,RPL30,TAGLN,PRKCSH,CIRBP,PDLIM5
